EDUC91036, Teaching Probability & Statistics (7-10)
EDUC90946, Mathematics Across the Curriculum
EDUC91135, Learning Area Humanities 2
EDUC91064, Engaging Children in the Arts
EDUC91271, Learning Area Drama (SI) B3
EDUC91300, Foundations: Science Teaching (SI)
EDUC91032, Primary Humanities Education (EC&P)
EDUC90978, Clinical Teaching Capstone
EDUC90832, Learning From Evidence
MAST90131, Measurement Analytics
EDUC90937, International Issues in Arts Education
EDUC90217, Ed Psych Practicum 3
EDUC91084, Mathematics Education: Primary 2
EDUC91125, Learning Area Business Management 2
EDUC91221, Learning Area Humanities (SI) 1
EDUC91123, Learning Area Accounting 2
EDUC91268, Learning Area Chemistry (SI) 3
EDUC90109, Curriculum Design in a Multilingual Era
EDUC91225, Learning Area Mathematics (SI) 1
EDUC90898, Introduction to Clinical Practice (EC)
EDUC90584, Learning and Teaching Contexts 2
EDUC90221, Consultation in Educational Settings
EDUC91086, Mathematics Education: Primary 3
EDUC91072, Humanities Education: F to Year 6
EDUC91254, Learning Area Media Studies (SI) 2
EDUC91206, Literacies, Languages, and Learners (SI)
EDUC90873, Brain, Mind and Education
EDUC90615, Mathematics: Teaching with Technology
EDUC90572, Transnational Democratic Education
EDUC91089, Primary Science Education
EDUC91245, Learning Area English (SI) 2
EDUC91289, Learning Area Science (SI) 3
EDUC90884, Integrating Clinical Practice (Prim)
EDUC90883, Inquiry Learning in the Humanities
EDUC91034, Teaching Algebra (7-10)
MGMT90241, Tertiary Education Policy Environments
GENE90021, Advanced Clinical Genomics 1
GENE90025, Clinical Genome Variant Analysis 2
GENE90024, Frontiers in Genomics 2
MAST90101, Introduction to Statistical Computing
PLAN30004, Transit Oriented Development
CVEN90017, Earthquake Resistant Design of Buildings
LAWS50130, Advanced Torts
EDUC90950, Global Education Policy
EDUC91054, The Arts, Play and Young Children
EDUC91223, Learning Area Languages (SI) 1
EDUC91217, Learning Area English (SI) 1
EDUC91267, Learning Area Business Mgmt (SI) 3
EDUC91096, Learning Area Chemistry 1
EDUC91157, Learning Area Commerce 3
EDUC91017, Education Randomised Controlled Trials
EDUC91175, Learning Area Politics 3
EDUC91079, Language and Literacy: F to Year 2
MAST90078, Quantitative Methods for Evaluation
EDUC91039, Social Issues in Science Education
EDUC91252, Learning Area Legal Studies (SI) 2
EDUC91060, Inquiry and Project Learning
MGMT90245, Managing Quality Audits & Reviews in TE
EDUC91195, Early Childhood Research Design
EDUC90951, Understanding Education Policy
EDUC90941, Leading the Educational Organisation
EDUC90101, Multilingual Practices in Global Times
MGMT90246, Final Capstone Project
EDUC91051, Engaging and Assessing Learners (EC) 2
EDUC91124, Learning Area Biology 2
EDUC91068, Being Healthy, Well and Active
EDUC91128, Learning Area Drama A2
EDUC90683, Reading Texts: Selection to Response
EDUC90755, Evidence for Learning and Teaching
EDUC91067, Science in Early Childhood and Primary
EDUC91278, Learning Area Humanities Addt'l (SI) 3
EDUC90892, Clinical Teaching Practice (EC) 1
EDUC91247, Learning Area Health Education (SI) 2
EDUC91290, Learning Area TESOL (SI) 3
EDUC90220, Research Methods
EDUC90253, Research Proposal
EDUC91163, Learning Area Health Education 3
EDUC90481, Content and Language Integrated Pedagogy
EDUC90631, Second Language Acquisition and Teaching
EDUC90926, Researching Education Practice
EDUC90578, Linking School and Community
EDUC91205, Engaging and Assessing Learners (SI) 3
EDUC91092, Engaging and Assessing Learners (Sec) 1
EDUC91099, Learning Area Drama B1
EDUC91213, Learning Area Commerce (SI) 1
EDUC91102, Learning Area Environmental Science 1
EDUC91104, Learning Area History 1
EDUC91056, Social and Emotional Wellbeing
EDUC91287, Learning Area Politics (SI) 3
EDUC90850, Foundations of Evaluation
EDUC91181, Promoting Wellbeing in Secondary Schools
EDUC91180, Learning Area Visual Arts and Design B3
EDUC91143, Learning Area Physical Education 2
EDUC91191, Learning Foundations
EDUC91299, Foundations: Mathematics Teaching (SI)
EDUC91273, Learning Area English (SI) 3
EDUC91193, Wellbeing Coaching
EDUC90685, Literacy Practices and Diverse Learners
ORAL90002, Oral Pathology and Adult Oral Function
ABPL90442, International Development Infrastructure
CUMC90023, Content in the Field
EDUC91062, Engaging and Assessing Learners (ECP) 1
PHTY90128, Integrated Professional Practice B
EDUC91083, Language and Literacy: Years 3 to 6
EDUC90290, Behaviour and Learning
EDUC91220, Learning Area History (SI) 1
EDUC91249, Learning Area Humanities (SI) 2
EDUC91145, Learning Area Politics 2
EDUC91276, Learning Area History (SI) 3
EDUC90905, Becoming a Clinical Practitioner (Sec)
EDUC90777, Literacy Assessment and Learning
EDUC90897, Infant & Toddler Learning & Development
EDUC90987, Clinical Teaching Practice (EC&P) 4
EDUC91093, Learning Area Accounting 1
EDUC91112, Learning Area Music B1
EDUC91262, Learning Area TESOL (SI) 2
EDUC90001, Teaching in Practice
EDUC91194, Wellbeing Leadership
MULT90022, Indigenous Research
EDUC90831, Literacy Across the School Years
EDUC90851, Evaluation and Value for Money
EDUC91118, Learning Area TESOL 1
EDUC91198, Research Project in Education Part 1
EDUC91221, Learning Area Humanities (SI) 1
EDUC91076, Leadership in Diverse Contexts
EDUC91212, Learning Area Chemistry (SI) 1
EDUC91159, Learning Area Drama B3
EDUC91114, Learning Area Physics 1
EDUC91268, Learning Area Chemistry (SI) 3
EDUC90109, Curriculum Design in a Multilingual Era
EDUC90376, Science, Technology (Digital and Design)
EDUC91071, Language & Literacy: Years 3 to 6 (ECP)
EDUC91277, Learning Area Humanities (SI) 3
EDUC91164, Learning Area History 3
EDUC90977, Diverse and Inclusive Classrooms (EC&P)
EDUC90942, Managing the Educational Organisation
EDUC90227, Working with Groups
EDUC91040, Beyond Siloed Approaches to Science
EDUC91080, Mathematics Education: Primary 1
EDUC91119, Learning Area Visual Arts and Design A1
EDUC91244, Learning Area Economics (SI) 2
EDUC91082, Learning In and Through Primary Arts
EDUC90953, Interdisciplinary Science Education
EDUC90226, Learning Processes and Problems
MGMT90117, External Quality Assurance
EDUC90736, Contemporary Classroom Research
EDUC90194, Learning Difficulties in Numeracy
EDUC90902, Diverse and Inclusive Classrooms (Sec)
EDUC91210, Learning Area Biology (SI) 1
EDUC91116, Learning Area Psychology 1
EDUC91059, Leadership, Ethics and Advocacy (EC)
EDUC91253, Learning Area Mathematics (SI) 2
EDUC90878, Clinical Teaching Practice (Prim) 2
EDUC90938, Quality Assessment Design
EDUC90947, Mathematics: Building Teacher Capacity
MGMT90220, Risk Management in Tertiary Education
EDUC91077, Mathematics: Primary 2
EDUC91181, Promoting Wellbeing in Secondary Schools
EDUC91143, Learning Area Physical Education 2
EDUC91191, Learning Foundations
EDUC91299, Foundations: Mathematics Teaching (SI)
EDUC91273, Learning Area English (SI) 3
EDUC91177, Learning Area Science 3
EDUC91193, Wellbeing Coaching
EDUC90685, Literacy Practices and Diverse Learners
GENE90026, Clinical Genome Variant Analysis 1
BMEN20003, Applied Computation in Bioengineering
GENE90027, Frontiers in Genomics 1
GENE90024, Frontiers in Genomics 2
FNCE90056, Investment Management
GENE90022, Advanced Clinical Genomics 2
NURS90120, Evidence in Practice
MAST90101, Introduction to Statistical Computing
GENE90002, Clinical Genomics
PLAN30004, Transit Oriented Development
CVEN90017, Earthquake Resistant Design of Buildings
EDUC91298, Foundations: Languages Teaching (SI)
EDUC90219, Research Project
EDUC90786, Leading Educational Research
EDUC90048, Second Language Teaching Methodology
EDUC91001, Science, Tech (Digital & Design) (EC&P)
EDUC91218, Learning Area Environmental Sci (SI) 1
EDUC91233, Learning Area Science (SI) 1
EDUC91131, Learning Area English 2
EDUC90001, Teaching in Practice
EDUC91169, Learning Area Mathematics 3
EDUC90901, Educational Foundations (Sec)
MULT90022, Indigenous Research
EDUC90851, Evaluation and Value for Money
EDUC90929, Understanding Education in Context
EDUC90216, Ed Psych Practicum 4
EDUC90894, Clinical Teaching Practice (EC) 3
EDUC90376, Science, Technology (Digital and Design)
EDUC91071, Language & Literacy: Years 3 to 6 (ECP)
EDUC91277, Learning Area Humanities (SI) 3
EDUC90977, Diverse and Inclusive Classrooms (EC&P)
EDUC90942, Managing the Educational Organisation
EDUC90227, Working with Groups
EDUC91040, Beyond Siloed Approaches to Science
EDUC90218, Ed Psych Practicum 2
EDUC91160, Learning Area Economics 3
EDUC91101, Learning Area English 1
EDUC90895, Educational Foundations (EC)
EDUC91210, Learning Area Biology (SI) 1
EDUC91148, Learning Area TESOL 2
EDUC91116, Learning Area Psychology 1
EDUC91253, Learning Area Mathematics (SI) 2
EDUC90878, Clinical Teaching Practice (Prim) 2
EDUC90938, Quality Assessment Design
EDUC90947, Mathematics: Building Teacher Capacity
ENST90020, Environmental Industry Research (50)
ENST90006, Environmental Research Review (12.5)
LAWS90035, Trade Mark Practice
ENST90037, Environmental Research Project - 50 Pt1
ENST90041, Environmental Industry Research - 50 Pt1
ENST90038, Environmental Research Project - 50 Pt2
MUSI20227, Popular Music Studies
CONS20002, Measurement of Building Designs
BIOL10008, Foundational Biology: Life's Machinery
ARCH30002, Design Studio Epsilon
CHIN30027, Chinese 9
PSYC10004, Mind, Brain and Behaviour 2
CHIN30026, Chinese 8
MUSI30269, Music in Australia
ITAL20009, Italian Cultural Studies A
GEOG30030, Spatial Modelling for Nature and People
PLAN30001, Planning Scenario and Policy Workshop
FREN20015, French 3
ANTH30009, Anthropology of More-Than-Human Worlds
CRIM20010, Law, Justice and Social Change
ANCW10009, Intensive Akkadian 2
PHIL20039, The Nature of Reality
LING20006, Syntax
FREN20019, French 7
UNIB10023, The Making of Melbourne
FREN30020, From Page to Stage: French Theatre
AHIS20018, Art, Market and Methods
ASIA10001, Language and Power in Asian Societies
HIST30076, Stalinism
EURO30004, Screening Europe: Image and Identity
ITAL20004, Contemporary Italy Study Abroad
ITAL30014, Italian 6
FREN20007, Immigration and Identity
CHIN30005, Advanced Chinese Translation
AHIS10001, Art History: Theory and Controversy
JAPN20009, Signs and Symbols in Japanese
CHIN30018, Chinese Cinema
CULS20014, Consumer Culture, Media and Lifestyle
HPSC10001, Plato to Einstein: A History of Science
ARBC20001, Arabic in Context 1
AUDI90059, Structure & Function Across the Lifespan
NURS90151, Intensive Care Nursing
ORAL90001, Oral Health Practice 4
COMP90091, Cyber Security Clinic
LAWS70314, Principles of Construction Law
POPH90144, Regression Methods in Health Research
NURS90162, Intensive Care Nursing Practice 2
MECM20006, Understanding Australian Media
ANTH30003, Lived Religion in an Uncertain World
FREN20010, The Rise of the Novel
LAWS10008, Science, Technology and the Law
INDO10014, Indonesia in the World
FREN20001, French 5
EURO20002, European Modernism
ENGL20022, Modernism and Avant Garde
GEND20008, Feminist Futures: Theory and Activism
FREN20021, The French Pacific in a Global Context
HIST30051, Venice and Cultures of Consumption
EDUC20068, Sport, Education and the Media
CLAS10006, Latin 1
ARBC30003, Arabic 10
ITAL20011, Italian 5
JAPN10004, Japanese 6
ARBC20007, Arabic 6
PROP20003, Design and Property Industry Studies
CLAS10005, Ancient Greek 2
ANCW20027, The Ancient Greeks: Art & Archaeology
LING20005, Phonetics
POPH90168, Young People Experiencing Vulnerability
AUDI90055, Professionalism and Clinical Processes A
JOUR90008, Video Journalism
AUDI90053, Audiology Practice A
NURS90161, Intensive Care Nursing Practice 1
LAWS70319, Tax Policy
AUDI90057, Sound and Innovative Solutions A
ARBC20004, Arabic 3
ANTH30005, Power, Ideology and Inequality
PHIL20030, Logical Methods
HIST20060, Total War: World War II
POLS30030, American Politics
CHIN30003, Chinese News Analysis
HIST20088, Indigenous History
INDO20020, Creative Industries in Indonesia
GERM20008, German 6
CLAS30009, Latin 6
SCRN20011, Hollywood and Entertainment
SCRN30001, Art Cinema and the Love Story
CLAS10020, Ancient Greek 3
ANTH10001, Anthropology: Studying Self and Other
SOTH20002, Classical Sociological Theory
ITAL30010, Imaging Italy
POLS20026, Politics and the Media
CULS10005, Culture, Identity and Everyday Life
ITAL30001, Italian 9
POLS30033, Democracy and its Dilemmas
CRIM30006, Crime and Culture
HIST30006, The Renaissance in Italy
HIST20072, Pirates and their Enemies
MULT20003, Critical Analytical Skills
SPAN20027, Intensive Spanish 3 & 4
CWRI20010, Scripts for Contemporary Theatre
MULT20014, Community Volunteering - Global
GERM10001, German 3
KORE20004, Korean 4
ENGL20034, The Theatre Experience
UNIB20022, Indigenous Cultures and Knowledges
EDUC91090, Wellbeing, Health and Physical Education
EDUC91259, Learning Area Politics (SI) 2
EDUC90910, Clinical Teaching Practice (Sec) 3
EDUC91161, Learning Area English 3
EDUC91177, Learning Area Science 3
EDUC90997, Learning Area A2
EDUC90886, Leading Literacy in Primary Schools
VETS90133, Animal Production Systems: Epidemiology
INDO10004, Indonesian 6
ABPL90447, Tonga Traveling Studio
SCIE90034, Communicating Science at Work
PPMN90010, Professional Practice in Policy Research
EVSC30009, Energy Pathways to Net-Zero
DNCE20038, Global Atelier: Travelling Studio
ACTL90013, Actuarial Studies Projects - Part 1
EDUC90741, Effective Clinical Teaching
EDUC90742, Effective Clinical Supervision
LAWS70207, Copyright Law
PHIL40004, Topics in Political Philosophy
LAWS90205, Digital Technologies and Labour Law
EDUC90830, The Student as Learner
ANTH40010, Anthropology Thesis Part 2
ANCW40020, Internship in Ancient World Studies
CUMC90037, Conservation Industry Internship 2
ORAL10001, Society and Health 1
ANTH40009, Anthropology Thesis Part 1
AGRI30040, Agribusiness Marketing & Value Chains
MUSI90249, Graduate Chamber Music 1
GEOL90005, Hydrogeology/Environmental Geochemistry
GEOL90052, Precious Metal and Magmatic Ore Deposits
AUDI90028, Swallowing and Voice
BCMB40013, Biochemistry & Pharmacology Research 1
ENGL10002, Literature and Performance
ANTH30024, Money and Sweat: Economic Anthropology
KORE10002, Korean 2
ITAL30006, Italian Fictions
GERM20009, German 9
UNIB10019, Thinking Tools for Wicked Problems
MUSI20164, Free Play New Music Improvisation Ensem
PROP20001, Finance for Built Environment
CLAS20015, Ancient Greek 3
JAPN20002, Introduction to Japanese Communication
SOCI20014, Sociology of Youth
HEBR30004, Hebrew 6
HIST20071, Protest & Politics: US History, 1945-Now
PHIL20043, History of Early Modern Philosophy
PROP30002, Sustainable Management of Design Assets
ANTH20008, Anthropology of Gender and Sexuality
LAWS70217, Fundamentals of the Common Law
ECON20014, Seminar in Economics and Commerce A
CLAS20035, Intensive Ancient Greek 1
CLAS30045, Intensive Ancient Greek 1
FINA20029, Critical and Theoretical Studies 3
EURO30008, Wines of the World
KORE10003, Korean 3
CHIN30028, Chinese 10
CLAS30024, Ancient Greek 5
ITAL20007, Italian 3
POLS30007, Australian Politics in the Long Run
HIST20013, The Holocaust & Genocide
ENGL10002, Literature and Performance
ANTH30024, Money and Sweat: Economic Anthropology
JAPN20004, Japanese 8
HIST30068, A History of Violence
GERM20005, German 4
SPAN30016, Spanish 7
CRIM20006, Punishment and Social Control
ANTH20011, Ethnic Nationalism and the Modern World
SPAN10007, Spanish 5
ITAL10002, Italian 4
SPAN30012, Rock, Pop & Resistance
CLAS10021, Ancient Greek 4
FREN30003, French 5
ITAL20008, Italian 4
RUSS30005, Russian Culture Through Film
INDG30004, Aboriginal Writing
INDO20016, Translation: Intercultural Indonesian
FREN20016, French and Francophone Cultural Studies
PHIL10002, Philosophy: The Big Questions
CULS30005, City Cultures, Urban Ecologies
EURO30005, Europe and its Others
SPAN10004, Spanish 4
PHIL30053, Philosophy of Language
CRIM10001, Crime, Criminology, and Critique
HPSC20020, God and the Natural Sciences
POLS20023, Comparative Politics
CHIN10001, Chinese 9
CHIN20021, Analysis of Contemporary Chinese Society
ANCW10006, Ancient Egyptian 1
SPAN20026, Tales of Muslim Spain
GERM10002, German 4
JAPN20005, Contemporary Japan
CRIM30011, Young People, Crime and Justice
CRIM20002, Criminal Law and Political Justice
EURO20005, Screening Europe: Image and Identity
GERM20006, German Cultural Studies A
HIST30065, US and the World: Rise of a Superpower
MULT20008, Australian Indigenous Politics
SPAN10003, Spanish 3
GERM30021, German 7
INDO30020, Indonesia in the World
ISLM20016, Spirituality in Islam
ENGL30051, Comedy
FREN10003, French 4
JAPN20011, Reading Japanese Literature
GERM30004, German 10
CHIN30006, Analysis of Contemporary Chinese Society
HIST20068, The French Revolution
ASIA20003, Genders and Desires in Asia
CHIN30002, Taiwan & Beyond: Chinese Settler Culture
CLAS20029, Latin 3
CWRI10001, Creative Writing: Poetry and Fiction
RUSS20004, Russian 3
ENGL30007, Popular Fiction
CRIM30005, Corporate Power and White Collar Crime
CHIN20008, China Since Mao
GERM10007, German 6
PHIL20046, Feminism
ANCW30023, Practical Archaeology
JAPN10009, Reading Japanese Literature
INDO10012, Indonesian Literature and Film
POLS30011, Chinese Politics and Society
CHIN20009, Chinese Economic Documents
JAPN10010, Variation in Japanese Language
JAPN20003, Japanese 7
THTR10019, Clear Speech and Communication
HPSC10002, Science, Philosophy and Society
FREN10005, French 2
HIST30010, Hitler's Germany and Fascism
FREN30017, Immigration and Identity
HEBR30003, Hebrew 5
RUSS30001, Russian 5
EURO20007, A Taste of Europe: Melbourne Intensive
SCRN30004, Film Noir: History and Sexuality
CHIN10004, Chinese 8
JAPN30004, Japanese through the Media
ANCW20025, Archaeology of the Roman World
AHIS20022, Modern and Contemporary Chinese Art
PPMN10002, Public Policy: Advocating for Change
FREN30006, French Translation
JAPN10009, Reading Japanese Literature
MULT30017, Australian Indigenous Public Policy
POLS20011, The Politics of Sex
ITAL20007, Italian 3
POLS30007, Australian Politics in the Long Run
HIST20013, The Holocaust & Genocide
HEBR20008, Hebrew 6
JAPN20004, Japanese 8
HIST30068, A History of Violence
POLS20006, Contemporary Political Theory
CHIN30011, Great Chinese Classics
GERM10005, German 2
FREN20011, French Cinema: The New Wave and Beyond
SCRN20013, Australian Film and Television
INTS10001, International Politics
FREN10004, French 1
HPSC30035, The Dynamics of Scientific Change
CHIN20012, Chinese 9
INDG30002, Indigenous Cultural Heritage
SPAN20016, Rock, Pop & Resistance
HIST30004, A History of Sexualities
HEBR10002, Hebrew 2
ASIA10002, Asian Century: Meaning and Impact
CULS30006, Global Cultures
CULS20018, Popular Culture: From K-pop to Selfies
CHIN20026, Advanced Chinese Translation
INDO20001, Yogyakarta Summer Intensive
HPSC20009, Technology & Contemporary Life
SOCI30012, Digital Technology and Social Change
SPAN30019, Cooking up the Nation
INDO20019, Indonesian Languages in Social Context
HEBR10005, Hebrew 3
EURO20006, Europe and its Others
LING30013, Morphology
INDG20002, Indigenous People & Ecological Collapse
CLAS20029, Latin 3
SPAN10008, Spanish 6
CRIM20008, Terrorism: Shifting Paradigms
ENGL20032, Poetry, Love, and Death
MECM10003, Media and Society
EURO20003, Memory & Memoirs of 20th Century Europe
PHIL30043, The Power and Limits of Logic
GERM20010, German 10
ANCW20019, The Rise and Fall of the Roman Republic
MECM20012, Analysing Professional Communication
ENGL30046, Romancing the Medieval
INDO30018, Diversity: Identities in Indonesia
MULT30020, Arts Internship: Not for Profit
POLS30019, Australian Foreign Policy
MUSI20225, Music, Mind & Wellbeing
PLAN30003, Research Methods for Planners
LING30013, Morphology
SPAN10008, Spanish 6
INDG20002, Indigenous People & Ecological Collapse
CRIM20008, Terrorism: Shifting Paradigms
ENGL20032, Poetry, Love, and Death
MECM10003, Media and Society
LING10002, Intercultural Communication
ITAL10006, Italian 5
ANCW30011, Underworld and Afterlife
EURO30006, A Taste of Europe: Melbourne Intensive
FREN20018, Intensive French 3 and 4
CHIN10015, Chinese 3
LING10001, The Secret Life of Language
CLAS10012, Latin 3
ITAL30003, Italian 5A
GERM20003, German Cultural Studies B
CLAS10014, Latin 4
ITAL20010, Italian 6
CWRI30014, Advanced Screenwriting
HIST30059, Race in the Americas
ANCW10004, Intensive Syriac Aramaic
ANCW20015, Classical Mythology
RUSS20006, Russian 5
ASIA30005, Global Cultures of Japan and Korea
KORE20003, Korean 3
UNIB10027, Everyday Morality
CHIN20007, Chinese Studies: Culture and Empire
ARBC30001, Arabic in Context 2
ARBC30002, Arabic 9
INDO10011, Diversity: Identities in Indonesia
CLAS30013, Latin 5
PHIL10003, Philosophy: The Great Thinkers
ENGL30013, Gothic Fictions
ARBC30005, Arabic 6
FREN10001, French 3
GERM30022, German 8
PHIL30052, Race and Gender: Philosophical Issues
HIST30066, Cold War Cultures in Asia
HEBR10006, Hebrew 4
PROP30001, Valuation of Land and Buildings
CWRI30015, Writing Videogames and Live Performance
FREN30005, Romanticism to Decadence: French Novels
JAPN10005, Japanese 7
INDO30006, Indonesian Literature and Film
FREN20022, From Page to Stage: French Theatre
LING20009, Language in Aboriginal Australia
ITAL20001, Italian Cultural Studies B
EURO30005, Europe and its Others
ARBC10001, Arabic 3
ISYS30008, Business Analytics
ASIA10002, Asian Century: Meaning and Impact
JAPN30012, Variation in Japanese Language
SPAN20016, Rock, Pop & Resistance
ENGL30048, Performance and the World
HIST30004, A History of Sexualities
HEBR10002, Hebrew 2
HPSC30023, Science and Society
FREN20017, French 4
CRIM30010, Managing Justice: Agencies and the State
ITAL10008, Italian 1 (Intensive)
GERM10004, German 1
EURO20001, Language and Society in Europe
ANCW10002, Myth, Art and Empire: Greece and Rome
CHIN10003, Chinese 7
HIST20059, Slavery & Freedom: US History, 1763-1945
CWRI20002, Short Fiction
KORE10004, Korean 4
EURO10002, Eurovisions
CHIN20022, Advanced Seminar in Chinese
ENGL30007, Popular Fiction
CRIM30005, Corporate Power and White Collar Crime
CHIN20008, China Since Mao
GERM20005, German 4
SPAN30016, Spanish 7
CRIM20006, Punishment and Social Control
ANTH20011, Ethnic Nationalism and the Modern World
SPAN10007, Spanish 5
ITAL10002, Italian 4
SPAN30012, Rock, Pop & Resistance
CHIN30008, Chinese 5
FREN10006, French 5
CLAS10021, Ancient Greek 4
SPAN10004, Spanish 4
JAPN30012, Variation in Japanese Language
PHIL30053, Philosophy of Language
CRIM10001, Crime, Criminology, and Critique
HPSC20020, God and the Natural Sciences
ENGL30048, Performance and the World
HPSC30023, Science and Society
FREN20017, French 4
CRIM30010, Managing Justice: Agencies and the State
ITAL10008, Italian 1 (Intensive)
GERM10004, German 1
EURO20001, Language and Society in Europe
CHIN10003, Chinese 7
ANCW10002, Myth, Art and Empire: Greece and Rome
GERM20001, German 7
HIST20059, Slavery & Freedom: US History, 1763-1945
JAPN30005, Japanese 7
KORE10004, Korean 4
POLS30018, European Integration: Politics of the EU
FREN30001, French 7
CHIN10017, Chinese 5
EURO30002, Memory & Memoirs of 20th Century Europe
CLAS10007, Latin 2
POLS30032, Campaigns and Elections
SPAN30001, Gender in Hispanic Cultures
MULT20012, Arts Internship: Not for Profit
DNCE20033, Dancing the Dance 3: Dance for Video
ITAL20006, Languages of Venice: Study Abroad
MECM30004, Media Industries & Technological Change
SOCI30009, Living in a Risk Society
MECM20010, Understanding Global Media
PHIL20033, The Philosophy of Mind
RUSS20005, Russian 4
ANCW10007, Ancient Egyptian 2
ISLM10002, Islam in the Modern World
ISYS30008, Business Analytics
CHIN20027, Chinese 7
SPAN20002, Spanish 3
JAPN20012, Variation in Japanese Language
ITAL10004, Italian 1
GERM20004, German 3
JAPN20010, Japanese Grammar in Action
DEVT20001, Development in the 21st Century
HPSC10004, Bad Science
SPAN10003, Spanish 3
ARBC10005, Arabic 1
RUSS10002, Russian 2
AHIS20002, Australian Art
LING20010, Language, Society and Culture
GERM20007, German 5
ARBC20006, Arabic 5
CHIN30009, Chinese 6
CULS20017, Gender and Contemporary Culture
CWRI20009, Writing for Screen
ENGL30016, Decadent Literature
LING20011, Grammar of English
ITAL10001, Italian 3
INDG20004, Racial Literacy: Indigeneity & Whiteness
INDO30019, Translation: Intercultural Indonesian
ARBC10005, Arabic 1
RUSS10002, Russian 2
PHIL30024, The Foundations of Interpretation
AHIS30020, Contemporary Art
ASIA20007, Human Rights in Asia and the Middle East
GEND20001, Gender, Sexuality and Power
HIST20090, Gender in History, 1800 to the Present
GERM30005, German 5
SPAN30019, Cooking up the Nation
HEBR10005, Hebrew 3
POLS30018, European Integration: Politics of the EU
CHIN10017, Chinese 5
EURO30002, Memory & Memoirs of 20th Century Europe
CLAS10007, Latin 2
POLS30032, Campaigns and Elections
SPAN30001, Gender in Hispanic Cultures
GERM30006, German 6
ANTH20001, Keeping the Body in Mind
JAPN30013, Japanese Grammar in Action
HPSC30037, Copernicus to Darwin: A Cultural History
MULT30017, Australian Indigenous Public Policy
POLS20011, The Politics of Sex
GERM30002, German Cultural Studies C
HPSC30019, Minds and Madness
GERM30003, German 9
ENGL10001, Modern and Contemporary Literature
CWRI30001, Novels
GERM30001, German Cultural Studies B
AHIS20016, Art and Revolution
CHIN30007, Advanced Seminar in Chinese
ENGL20030, Modern and Contemporary Theatre
CLAS20016, Ancient Greek 4
CHIN20016, Chinese Cinema
SPAN30022, Tales of Muslim Spain
UNIB20021, Inequalities: Causes and Consequences
JAPN30011, Reading Japanese Literature
CLAS20030, Latin 5
POLS20008, Public Policy Making
UNIB10018, Insects Shaping Society
ARBC30005, Arabic 6
GERM30022, German 8
HEBR20008, Hebrew 6
PHIL30052, Race and Gender: Philosophical Issues
HIST30066, Cold War Cultures in Asia
POLS20006, Contemporary Political Theory
CHIN30011, Great Chinese Classics
ITAL30016, Italian 8
CRIM30012, Law in Social Theory
FREN30017, Immigration and Identity
HEBR30003, Hebrew 5
RUSS30001, Russian 5
HIST30010, Hitler's Germany and Fascism
ANCW30026, Roman Law in Context
SCRN10001, Introduction to Screen Studies
INDG20003, Aboriginal Women: Activism & Leadership
CWRI20007, Poetry
SPAN20003, Spanish 4
CRIM20004, Order, Disorder, Crime, and Deviance
ENGL20034, The Theatre Experience
HEBR10011, Hebrew 5
HPSC30034, Magic, Reason and Science, 1450-1750
CHIN20006, Great Chinese Classics
AHIS30005, Contemporary Aboriginal Art
GDES30002, Branding
ARBC30004, Arabic 5
SCRN20014, Ensemble Filmmaking, Art and Industry
JAPN30010, Signs and Symbols in Japanese
LING30007, Semantics
ISLM20015, Politics: Middle East and South Asia
ASIA30003, Asian Religions in Societal Context
GERM20001, German 7
CWRI30013, Life Writing
JAPN30005, Japanese 7
MUSI20167, Creating Music For Advertising
CLAS20031, Latin 4
INDO20015, Indonesian Literature and Film
CULS30006, Global Cultures
CULS20018, Popular Culture: From K-pop to Selfies
HPSC20009, Technology & Contemporary Life
SOCI30012, Digital Technology and Social Change
GEND20003, Genders, Bodies & Sexualities
ASIA20001, Media and Urban Culture in Asia
EURO20006, Europe and its Others
SPAN20018, Spanish 5
EDUC30076, Wakanda: African Futures in Education
ANCW30004, Beyond Babylon
MECM20011, Approaches to Media Research
PHIL20047, Knowledge and Reality
SPAN30021, Exploring Latin America
INDO20019, Indonesian Languages in Social Context
FREN30001, French 7
SPAN20001, Hispanic Cultural Studies
PROP30003, Design and Property Studio
ITAL30015, Italian 7
JEWI20006, Israelis & Palestinians: Conflict, Peace
HPSC20026, Philosophy of Science
INDO20014, Diversity: Identities in Indonesia
ITAL10007, Italian 6
ENGL20033, Shakespeare in Performance
JAPN30002, Social Problems in Japan
SPAN10001, Spanish 1
CLAS10004, Ancient Greek 1
AHIS30003, European Art & Absolute Power 1660-1815
SPAN20019, Spanish 6
ENGL30013, Gothic Fictions
MECM30013, Marketing Communications
ANCW20028, Interpreting Material Culture
FREN30004, French 6
ANCW20022, History of Greece: Homer to Alexander
CHIN10002, Chinese 10
POLS10001, Australian Politics
LING10001, The Secret Life of Language
CLAS10012, Latin 3
ENGL20030, Modern and Contemporary Theatre
CHIN30007, Advanced Seminar in Chinese
ARBC30002, Arabic 9
FREN30013, French Cinema: The New Wave and Beyond
GERM10006, German 5
HEBR20006, Hebrew 4
SPAN20022, Spanish 7
PHIL20044, The Ethics of Capitalism
CWRI30006, Poetry and Poetics of Writing Back
AHIS20011, European Renaissance Art
HPSC10002, Science, Philosophy and Society
FREN10005, French 2
SCRN30005, The Environmental Screenscape
